0.000000	0.000000
0.000000	0.000000
0.000001	0.000000
0.000005	0.000000
0.000017	0.000001
0.000041	0.000002
0.000084	0.000005
0.000156	0.000011
0.000265	0.000021
0.000423	0.000038
0.000642	0.000064
0.000936	0.000103
0.001319	0.000159
0.001807	0.000236
0.002416	0.000340
0.003164	0.000478
0.004068	0.000656
0.005147	0.000884
0.006420	0.001168
0.007906	0.001520
0.009624	0.001951
0.011594	0.002471
0.013834	0.003093
0.016363	0.003831
0.019201	0.004699
0.022364	0.005710
0.025870	0.006882
0.029736	0.008230
0.033977	0.009770
0.038607	0.011521
0.043640	0.013500
0.049087	0.015724
0.054959	0.018213
0.061265	0.020985
0.068011	0.024058
0.075204	0.027452
0.082847	0.031184
0.090942	0.035273
0.099488	0.039737
0.108483	0.044592
0.117923	0.049857
0.127802	0.055547
0.138111	0.061677
0.148839	0.068261
0.159974	0.075313
0.171500	0.082844
0.183400	0.090865
0.195654	0.099386
0.208243	0.108413
0.221141	0.117954
0.234325	0.128012
0.247765	0.138590
0.261435	0.149688
0.275302	0.161304
0.289335	0.173436
0.303499	0.186077
0.317760	0.199219
0.332080	0.212853
0.346423	0.226966
0.360750	0.241542
0.375021	0.256565
0.389196	0.272016
0.403234	0.287873
0.417096	0.304111
0.430739	0.320704
0.444122	0.337624
0.457205	0.354839
0.469946	0.372317
0.482307	0.390023
0.494246	0.407919
0.505726	0.425967
0.516709	0.444126
0.527159	0.462354
0.537040	0.480607
0.546320	0.498839
0.554965	0.517004
0.562947	0.535054
0.570237	0.552940
0.576808	0.570614
0.582638	0.588025
0.587704	0.605122
0.591987	0.621856
0.595472	0.638175
0.598143	0.654029
0.599989	0.669367
0.601002	0.684141
0.601176	0.698300
0.600509	0.711798
0.598999	0.724587
0.596649	0.736623
0.593465	0.747860
0.589456	0.758258
0.584633	0.767777
0.579009	0.776378
0.572601	0.784025
0.565429	0.790687
0.557515	0.796331
0.548884	0.800932
0.539561	0.804463
0.529577	0.806904
0.518963	0.808237
0.507752	0.808446
0.495980	0.807520
0.483684	0.805452
0.470903	0.802237
0.457677	0.797875
0.444047	0.792369
0.430057	0.785726
0.415749	0.777957
0.401169	0.769077
0.386360	0.759105
0.371369	0.748063
0.356241	0.735977
0.341020	0.722878
0.325753	0.708798
0.310484	0.693776
0.295257	0.677851
0.280116	0.661068
0.265103	0.643475
0.250258	0.625120
0.235623	0.606059
0.221236	0.586347
0.207133	0.566042
0.193348	0.545207
0.179916	0.523903
0.166867	0.502198
0.154229	0.480157
0.142029	0.457849
0.130290	0.435346
0.119034	0.412717
0.108280	0.390034
0.098042	0.367371
0.088334	0.344800
0.079167	0.322394
0.070548	0.300225
0.062481	0.278367
0.054968	0.256890
0.048008	0.235865
0.041596	0.215361
0.035726	0.195446
0.030388	0.176186
0.025570	0.157645
0.021256	0.139886
0.017429	0.122966
0.014068	0.106944
0.011152	0.091872
0.008656	0.077801
0.006552	0.064780
0.004812	0.052850
0.003405	0.042054
0.002300	0.032428
0.001461	0.024003
0.000855	0.016810
0.000444	0.010871
0.000191	0.006207
0.000059	0.002835
0.000008	0.000765
0.000000	0.000004
-0.000005	0.000556
-0.000046	0.002418
-0.000163	0.005583
-0.000394	0.010042
-0.000777	0.015779
-0.001350	0.022775
-0.002149	0.031005
-0.003210	0.040442
-0.004566	0.051054
-0.006251	0.062805
-0.008295	0.075656
-0.010727	0.089562
-0.013575	0.104478
-0.016863	0.120353
-0.020614	0.137133
-0.024849	0.154763
-0.029586	0.173183
-0.034841	0.192333
-0.040625	0.212148
-0.046950	0.232562
-0.053823	0.253509
-0.061247	0.274919
-0.069226	0.296722
-0.077758	0.318845
-0.086838	0.341219
-0.096460	0.363768
-0.106614	0.386422
-0.117288	0.409106
-0.128465	0.431748
-0.140128	0.454277
-0.152256	0.476620
-0.164826	0.498708
-0.177812	0.520472
-0.191185	0.541844
-0.204915	0.562758
-0.218970	0.583151
-0.233314	0.602962
-0.247913	0.622131
-0.262726	0.640601
-0.277715	0.658319
-0.292839	0.675234
-0.308055	0.691299
-0.323320	0.706468
-0.338591	0.720700
-0.353821	0.733958
-0.368968	0.746207
-0.383984	0.757417
-0.398824	0.767561
-0.413444	0.776617
-0.427798	0.784563
-0.441842	0.791386
-0.455532	0.797074
-0.468825	0.801619
-0.481680	0.805017
-0.494056	0.807268
-0.505914	0.808375
-0.517217	0.808346
-0.527928	0.807191
-0.538015	0.804925
-0.547444	0.801566
-0.556188	0.797135
-0.564218	0.791654
-0.571510	0.785153
-0.578040	0.777660
-0.583790	0.769209
-0.588742	0.759834
-0.592882	0.749574
-0.596198	0.738467
-0.598680	0.726556
-0.600324	0.713883
-0.601127	0.700495
-0.601086	0.686438
-0.600206	0.671759
-0.598492	0.656507
-0.595952	0.640732
-0.592596	0.624484
-0.588439	0.607813
-0.583496	0.590770
-0.577787	0.573406
-0.571332	0.555771
-0.564155	0.537915
-0.556282	0.519887
-0.547740	0.501738
-0.538559	0.483513
-0.528772	0.465261
-0.518410	0.447026
-0.507510	0.428853
-0.496106	0.410784
-0.484237	0.392861
-0.471941	0.375123
-0.459258	0.357606
-0.446227	0.340346
-0.432889	0.323377
-0.419284	0.306730
-0.405455	0.290434
-0.391442	0.274515
-0.377286	0.258998
-0.363027	0.243905
-0.348707	0.229256
-0.334364	0.215069
-0.320038	0.201358
-0.305765	0.188137
-0.291583	0.175415
-0.277527	0.163202
-0.263631	0.151503
-0.249928	0.140322
-0.236449	0.129662
-0.223223	0.119521
-0.210277	0.109899
-0.197638	0.100789
-0.185328	0.092189
-0.173370	0.084088
-0.161784	0.076480
-0.150586	0.069352
-0.139792	0.062695
-0.129416	0.056493
-0.119468	0.050735
-0.109957	0.045403
-0.100890	0.040483
-0.092272	0.035958
-0.084106	0.031811
-0.076391	0.028023
-0.069127	0.024577
-0.062310	0.021454
-0.055934	0.018635
-0.049994	0.016102
-0.044480	0.013837
-0.039382	0.011820
-0.034688	0.010035
-0.030386	0.008462
-0.026462	0.007085
-0.022899	0.005886
-0.019682	0.004850
-0.016794	0.003960
-0.014217	0.003203
-0.011932	0.002563
-0.009920	0.002027
-0.008164	0.001584
-0.006642	0.001220
-0.005336	0.000925
-0.004228	0.000689
-0.003297	0.000504
-0.002525	0.000360
-0.001895	0.000251
-0.001389	0.000170
-0.000991	0.000111
-0.000684	0.000070
-0.000454	0.000042
-0.000287	0.000023
-0.000170	0.000012
-0.000094	0.000006
-0.000046	0.000002
