-1.054692	0.524640
-1.044546	0.506626
-1.032520	0.488101
-1.018652	0.469140
-1.002987	0.449824
-0.985576	0.430229
-0.966477	0.410435
-0.945756	0.390520
-0.923486	0.370559
-0.899746	0.350628
-0.874621	0.330801
-0.848202	0.311150
-0.820587	0.291743
-0.791876	0.272647
-0.762176	0.253925
-0.731600	0.235637
-0.700261	0.217839
-0.668279	0.200583
-0.635774	0.183916
-0.602872	0.167884
-0.569698	0.152524
-0.536380	0.137871
-0.503046	0.123953
-0.469827	0.110796
-0.436850	0.098419
-0.404245	0.086835
-0.372138	0.076053
-0.340656	0.066078
-0.309923	0.056907
-0.280058	0.048533
-0.251180	0.040946
-0.223402	0.034128
-0.196835	0.028058
-0.171584	0.022710
-0.147748	0.018054
-0.125423	0.014055
-0.104697	0.010673
-0.085653	0.007867
-0.068366	0.005591
-0.052905	0.003794
-0.039332	0.002426
-0.027702	0.001430
-0.018060	0.000752
-0.010445	0.000330
-0.004888	0.000106
-0.001410	0.000016
-0.000027	0.000000
-0.000742	-0.000006
-0.003554	-0.000065
-0.008450	-0.000240
-0.015413	-0.000592
-0.024413	-0.001183
-0.035415	-0.002071
-0.048374	-0.003314
-0.063240	-0.004969
-0.079952	-0.007087
-0.098445	-0.009719
-0.118644	-0.012912
-0.140469	-0.016711
-0.163833	-0.021154
-0.188644	-0.026278
-0.214803	-0.032114
-0.242207	-0.038692
-0.270747	-0.046032
-0.300310	-0.054153
-0.330780	-0.063069
-0.362037	-0.072788
-0.393958	-0.083313
-0.426418	-0.094642
-0.459290	-0.106768
-0.492446	-0.119679
-0.525758	-0.133356
-0.559095	-0.147778
-0.592328	-0.162917
-0.625331	-0.178739
-0.657976	-0.195208
-0.690138	-0.212281
-0.721695	-0.229912
-0.752527	-0.248050
-0.782518	-0.266640
-0.811555	-0.285624
-0.839531	-0.304938
-0.866342	-0.324519
-0.891889	-0.344298
-0.916080	-0.364203
-0.938827	-0.384163
-0.960049	-0.404101
-0.979672	-0.423942
-0.997628	-0.443609
-1.013855	-0.463022
-1.028301	-0.482105
-1.040917	-0.500777
-1.051666	-0.518962
-1.060516	-0.536583
-1.067442	-0.553563
-1.072428	-0.569829
-1.075467	-0.585308
-1.076556	-0.599932
-1.075702	-0.613633
-1.072920	-0.626349
-1.068231	-0.638019
-1.061663	-0.648587
-1.053252	-0.658001
-1.043040	-0.666215
-1.031077	-0.673184
-1.017417	-0.678873
-1.002122	-0.683248
-0.985259	-0.686283
-0.966899	-0.687956
-0.947120	-0.688252
-0.926003	-0.687160
-0.903634	-0.684679
-0.880103	-0.680809
-0.855502	-0.675560
-0.829927	-0.668946
-0.803475	-0.660989
-0.776248	-0.651714
-0.748346	-0.641155
-0.719871	-0.629350
-0.690928	-0.616345
-0.661619	-0.602188
-0.632047	-0.586935
-0.602315	-0.570648
-0.572522	-0.553390
-0.542768	-0.535232
-0.513151	-0.516249
-0.483765	-0.496519
-0.454702	-0.476123
-0.426050	-0.455148
-0.397894	-0.433681
-0.370315	-0.411814
-0.343391	-0.389640
-0.317193	-0.367252
-0.291788	-0.344749
-0.267241	-0.322225
-0.243607	-0.299779
-0.220938	-0.277508
-0.199282	-0.255510
-0.178679	-0.233879
-0.159164	-0.212712
-0.140767	-0.192100
-0.123510	-0.172134
-0.107411	-0.152903
-0.092483	-0.134491
-0.078731	-0.116981
-0.066154	-0.100449
-0.054749	-0.084969
-0.044505	-0.070611
-0.035404	-0.057437
-0.027427	-0.045508
-0.020547	-0.034876
-0.014733	-0.025590
-0.009951	-0.017690
-0.006160	-0.011213
-0.003319	-0.006187
-0.001380	-0.002635
-0.000293	-0.000574
-0.000006	-0.000012
-0.000463	-0.000952
-0.001606	-0.003390
-0.003376	-0.007314
-0.005711	-0.012707
-0.008551	-0.019545
-0.011831	-0.027796
-0.015488	-0.037424
-0.019459	-0.048383
-0.023681	-0.060624
-0.028090	-0.074091
-0.032627	-0.088724
-0.037230	-0.104455
-0.041842	-0.121211
-0.046405	-0.138918
-0.050865	-0.157494
-0.055170	-0.176853
-0.059272	-0.196908
-0.063125	-0.217565
-0.066685	-0.238732
-0.069915	-0.260310
-0.072776	-0.282202
-0.075239	-0.304305
-0.077276	-0.326519
-0.078861	-0.348742
-0.079975	-0.370872
-0.080603	-0.392807
-0.080733	-0.414446
-0.080358	-0.435691
-0.079474	-0.456442
-0.078083	-0.476604
-0.076189	-0.496086
-0.073801	-0.514797
-0.070932	-0.532650
-0.067599	-0.549565
-0.063821	-0.565462
-0.059622	-0.580269
-0.055028	-0.593918
-0.050069	-0.606345
-0.044778	-0.617493
-0.039188	-0.627312
-0.033337	-0.635754
-0.027263	-0.642783
-0.021007	-0.648365
-0.014611	-0.652474
-0.008116	-0.655092
-0.001568	-0.656207
0.004992	-0.655813
0.011517	-0.653912
0.017966	-0.650513
0.024294	-0.645632
0.030460	-0.639291
0.036423	-0.631520
0.042142	-0.622353
0.047581	-0.611834
0.052703	-0.600012
0.057474	-0.586939
0.061865	-0.572677
0.065848	-0.557292
0.069396	-0.540854
0.072489	-0.523439
0.075109	-0.505127
0.077240	-0.486003
0.078873	-0.466154
0.079999	-0.445673
0.080618	-0.424652
0.080728	-0.403189
0.080337	-0.381383
0.079453	-0.359334
0.078091	-0.337142
0.076267	-0.314911
0.074005	-0.292742
0.071330	-0.270737
0.068272	-0.248997
0.064865	-0.227621
0.061147	-0.206708
0.057159	-0.186354
0.052944	-0.166651
0.048552	-0.147690
0.044031	-0.129558
0.039436	-0.112337
0.034822	-0.096107
0.030246	-0.080941
0.025768	-0.066909
0.021448	-0.054075
0.017350	-0.042496
0.013535	-0.032227
0.010067	-0.023314
0.007009	-0.015796
0.004425	-0.009709
0.002377	-0.005080
0.000927	-0.001930
0.000135	-0.000274
0.000060	-0.000118
0.000758	-0.001464
0.002283	-0.004305
0.004687	-0.008629
0.008019	-0.014416
0.012322	-0.021640
0.017638	-0.030269
0.024005	-0.040263
0.031454	-0.051579
0.040015	-0.064165
0.049711	-0.077965
0.060560	-0.092917
0.072575	-0.108955
0.085765	-0.126008
0.100132	-0.143999
0.115673	-0.162849
0.132378	-0.182474
0.150233	-0.202788
0.169218	-0.223702
0.189305	-0.245123
0.210462	-0.266958
0.232652	-0.289110
0.255831	-0.311485
0.279949	-0.333983
0.304952	-0.356509
0.330779	-0.378964
0.357365	-0.401252
0.384640	-0.423278
0.412530	-0.444947
0.440955	-0.466168
0.469833	-0.486852
0.499076	-0.506910
0.528595	-0.526260
0.558295	-0.544822
0.588081	-0.562519
0.617855	-0.579278
0.647516	-0.595034
0.676964	-0.609721
0.706095	-0.623283
0.734806	-0.635668
0.762994	-0.646827
0.790557	-0.656720
0.817391	-0.665310
0.843398	-0.672569
0.868476	-0.678472
0.892531	-0.683003
0.915466	-0.686148
0.937192	-0.687904
0.957621	-0.688270
0.976669	-0.687253
0.994256	-0.684867
1.010309	-0.681129
1.024758	-0.676064
1.037539	-0.669702
1.048594	-0.662078
1.057871	-0.653232
1.065325	-0.643209
1.070916	-0.632059
1.074612	-0.619835
1.076390	-0.606597
1.076230	-0.592406
1.074123	-0.577327
1.070067	-0.561428
1.064066	-0.544780
1.056133	-0.527456
1.046288	-0.509532
1.034560	-0.491082
1.020983	-0.472186
1.005600	-0.452921
0.988463	-0.433365
0.969629	-0.413598
0.949162	-0.393696
0.927133	-0.373738
0.903622	-0.353797
0.878712	-0.333949
0.852493	-0.314265
0.825061	-0.294815
0.796517	-0.275665
0.766968	-0.256879
0.736524	-0.238518
0.705298	-0.220638
0.673410	-0.203293
0.640981	-0.186529
0.608134	-0.170393
0.574994	-0.154924
0.541691	-0.140156
0.508351	-0.126120
0.475105	-0.112840
0.442081	-0.100337
0.409408	-0.088626
0.377213	-0.077717
0.345623	-0.067613
0.314762	-0.058314
0.284751	-0.049814
0.255708	-0.042102
0.227748	-0.035163
0.200981	-0.028976
0.175513	-0.023515
0.151446	-0.018751
0.128874	-0.014649
0.107887	-0.011172
0.088570	-0.008277
0.070998	-0.005920
0.055242	-0.004050
0.041365	-0.002617
0.029422	-0.001566
0.019461	-0.000841
0.011521	-0.000382
0.005634	-0.000131
0.001824	-0.000024
0.000107	-0.000000
